"COUNTRY","Economy","VERSION","Version","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0,,
"MUS","Mauritius","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",1,,
"MDA","Moldova","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.1,,
"MNG","Mongolia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.1,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.8,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.8,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.8,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.8,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.8,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1.5,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",2.7,,
"MAR","Morocco","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",2.7,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0,,
"MOZ","Mozambique","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.1,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.1,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.1,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.1,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.1,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.3,,
"MMR","Myanmar","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.3,,
"NPL","Nepal","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.3,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1.2,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1.2,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1.2,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",2.5,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",2.7,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",2.7,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",2.7,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",2.7,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",2.7,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",2.9,,
"NGA","Nigeria","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",2.9,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.5,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",3.2,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",3.2,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",3.2,,
"OMN","Oman","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",3.2,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",2,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",2.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",4,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",4,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",5.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",5.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",5.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",5.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",5.5,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",5.6,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",5.9,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",5.9,,
"PAK","Pakistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",6.1,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0,,
"PAN","Panama","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.2,,
"PRY","Paraguay","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.2,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",1.6,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",2,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",2,,
"PER","Peru","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",2,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1.8,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",2.1,,
"PHL","Philippines","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",2.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.1,,
"PRI","Puerto Rico","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.1,,
